TargetId	RightAscension	Declination	RfFreq	SigType	Drift	Date	Beam
103985	5.205932	-26.552762	1,509.019285	Pul	0.580	2011-02-02 04:53:48	2
103985	5.205932	-26.552762	1,509.021777	Pul	-0.008	2011-02-02 04:53:48	2
2520561	5.206082	-26.910848	1,520.662610	Pul	-0.588	2011-02-02 04:53:48	3
140698	5.133614	-26.797471	1,545.543855	Pul	-0.422	2011-02-02 04:53:48	1
2520561	5.206082	-26.910848	1,587.099070	Pul	-1.484	2011-02-02 05:13:10	3
140698	5.133614	-26.797471	1,579.717282	Pul	-1.198	2011-02-02 05:13:10	1
140698	5.133614	-26.797471	1,589.559656	Pul	-1.484	2011-02-02 05:13:10	1
140698	5.133614	-26.797471	1,590.044740	Pul	0.083	2011-02-02 05:13:10	1
2520561	5.206082	-26.910848	1,569.874737	Pul	-1.477	2011-02-02 05:13:10	3
140698	5.133614	-26.797471	1,567.414242	Pul	-0.965	2011-02-02 05:13:10	1
103985	5.205932	-26.552762	1,564.953600	Pul	-1.055	2011-02-02 05:13:10	2
2520561	5.206082	-26.910848	1,592.020326	Pul	-1.447	2011-02-02 05:13:10	3
2520561	5.206082	-26.910848	1,589.559861	Pul	-0.874	2011-02-02 05:13:10	3
103985	5.205932	-26.552762	1,623.543452	Pul	1.492	2011-02-02 05:16:01	2
103985	5.205932	-26.552762	1,623.549931	Pul	1.447	2011-02-02 05:16:01	2
103985	5.205932	-26.552762	1,621.375989	Pul	-0.482	2011-02-02 05:16:01	2
103985	5.205932	-26.552762	1,621.381305	Pul	-0.550	2011-02-02 05:16:01	2
103985	5.205932	-26.552762	1,621.382132	Pul	0.399	2011-02-02 05:16:01	2
103985	5.205932	-26.552762	1,621.461843	Pul	1.138	2011-02-02 05:16:01	2
103985	5.205932	-26.552762	1,621.465625	Pul	1.341	2011-02-02 05:16:01	2
103985	5.205932	-26.552762	1,621.551176	Pul	0.965	2011-02-02 05:16:01	2
2520561	5.206082	-26.910848	1,620.818926	Pul	0.068	2011-02-02 05:16:01	3
140698	5.133614	-26.797471	1,615.953986	Pul	0.814	2011-02-02 05:16:01	1
140698	5.133614	-26.797471	1,620.687853	Pul	0.723	2011-02-02 05:16:01	1
140698	5.133614	-26.797471	1,620.896390	Pul	1.206	2011-02-02 05:16:01	1
103985	5.205932	-26.552762	1,606.014860	Pul	-0.761	2011-02-02 05:16:01	2
103985	5.205932	-26.552762	1,609.889113	Pul	-0.219	2011-02-02 05:16:01	2
140698	5.133614	-26.797471	1,624.008406	Pul	-1.138	2011-02-02 05:16:01	1
103985	5.205932	-26.552762	1,615.953864	Pul	0.558	2011-02-02 05:16:01	2
103985	5.205932	-26.552762	1,615.957985	Pul	0.610	2011-02-02 05:16:01	2
103985	5.205932	-26.552762	1,615.964764	Pul	-1.522	2011-02-02 05:16:01	2
2520561	5.206082	-26.910848	1,623.484914	Pul	-1.537	2011-02-02 05:16:01	3
2520561	5.206082	-26.910848	1,623.543985	Pul	1.447	2011-02-02 05:16:01	3
2520561	5.206082	-26.910848	1,623.548624	Pul	-1.108	2011-02-02 05:16:01	3
2520561	5.206082	-26.910848	1,623.549079	Pul	-1.341	2011-02-02 05:16:01	3
140698	5.133614	-26.797471	1,610.045460	Pul	0.512	2011-02-02 05:16:01	1
140698	5.133614	-26.797471	1,624.978338	Pul	-1.296	2011-02-02 05:16:01	1
140698	5.133614	-26.797471	1,621.382369	Pul	1.206	2011-02-02 05:16:01	1
140698	5.133614	-26.797471	1,621.419951	Pul	0.241	2011-02-02 05:16:01	1
140698	5.133614	-26.797471	1,621.460828	Pul	0.196	2011-02-02 05:16:01	1
140698	5.133614	-26.797471	1,621.467514	Pul	-0.723	2011-02-02 05:16:01	1
140698	5.133614	-26.797471	1,621.549820	Pul	-0.241	2011-02-02 05:16:01	1
140698	5.133614	-26.797471	1,621.551121	Pul	1.206	2011-02-02 05:16:01	1
2520561	5.206082	-26.910848	1,621.384746	Pul	1.206	2011-02-02 05:16:01	3
2520561	5.206082	-26.910848	1,621.419398	Pul	-1.447	2011-02-02 05:16:01	3
2520561	5.206082	-26.910848	1,621.460060	Pul	-1.304	2011-02-02 05:16:01	3
103985	5.205932	-26.552762	1,620.735671	Pul	0.558	2011-02-02 05:16:01	2
140698	5.133614	-26.797471	1,613.871429	Pul	-1.168	2011-02-02 05:16:01	1
140698	5.133614	-26.797471	1,623.549708	Pul	0.723	2011-02-02 05:16:01	1
2520561	5.206082	-26.910848	1,615.953578	Pul	-0.437	2011-02-02 05:16:01	3
2520561	5.206082	-26.910848	1,615.958648	Pul	1.025	2011-02-02 05:16:01	3
103985	5.205932	-26.552762	1,626.303331	Pul	-0.023	2011-02-02 05:24:21	2
103985	5.205932	-26.552762	1,626.401360	Pul	-0.625	2011-02-02 05:24:21	2
103985	5.205932	-26.552762	1,626.401920	Pul	-0.339	2011-02-02 05:24:21	2
103985	5.205932	-26.552762	1,626.465078	Pul	-0.173	2011-02-02 05:24:21	2
103985	5.205932	-26.552762	1,626.468956	Pul	-0.949	2011-02-02 05:24:21	2
2520561	5.206082	-26.910848	1,631.390425	Pul	-0.678	2011-02-02 05:24:21	3
2520561	5.206082	-26.910848	1,628.598416	Pul	-0.098	2011-02-02 05:24:21	3
140698	5.133614	-26.797471	1,626.402023	Pul	0.897	2011-02-02 05:24:21	1
140698	5.133614	-26.797471	1,626.464269	Pul	1.251	2011-02-02 05:24:21	1
2520561	5.206082	-26.910848	1,626.234954	Pul	-0.565	2011-02-02 05:24:21	3
2520561	5.206082	-26.910848	1,626.303930	Pul	-0.098	2011-02-02 05:24:21	3
2520561	5.206082	-26.910848	1,626.401417	Pul	-0.505	2011-02-02 05:24:21	3
2520561	5.206082	-26.910848	1,626.401607	Pul	-1.500	2011-02-02 05:24:21	3
2520561	5.206082	-26.910848	1,626.460094	Pul	-0.588	2011-02-02 05:24:21	3
2520561	5.206082	-26.910848	1,626.460910	Pul	0.286	2011-02-02 05:24:21	3
2520561	5.206082	-26.910848	1,626.461943	Pul	0.701	2011-02-02 05:24:21	3
2520561	5.206082	-26.910848	1,626.462240	Pul	-0.181	2011-02-02 05:24:21	3
2520561	5.206082	-26.910848	1,626.464154	Pul	0.897	2011-02-02 05:24:21	3
103985	5.205932	-26.552762	1,633.851031	Pul	-0.723	2011-02-02 05:24:21	2
140698	5.133614	-26.797471	1,643.694085	Pul	1.017	2011-02-02 05:24:21	1
2520561	5.206082	-26.910848	1,664.040761	Pul	0.678	2011-02-02 05:37:55	3
140698	5.133614	-26.797471	1,648.029557	Pul	0.580	2011-02-02 05:37:55	1
103985	5.205932	-26.552762	1,662.119229	Pul	0.226	2011-02-02 05:37:55	2
140698	5.133614	-26.797471	1,659.081080	Pul	-1.085	2011-02-02 05:37:55	1
140698	5.133614	-26.797471	1,659.090707	Pul	0.761	2011-02-02 05:37:55	1
1147318	6.469319	10.123639	1,410.994693	Pul	-0.738	2011-02-02 05:53:24	3
140719	6.486998	10.933891	1,436.992166	Pul	0.264	2011-02-02 05:56:15	1
140719	6.486998	10.933891	1,435.185227	Pul	0.919	2011-02-02 05:56:15	1
140719	6.486998	10.933891	1,440.102185	Pul	0.369	2011-02-02 05:56:15	1
140719	6.486998	10.933891	1,440.194460	Pul	0.482	2011-02-02 05:56:15	1
140719	6.486998	10.933891	1,457.625317	Pul	0.098	2011-02-02 06:04:44	1
1147318	6.469319	10.123639	1,449.423678	Pul	0.535	2011-02-02 06:04:44	3
1147318	6.469319	10.123639	1,449.531767	Pul	0.558	2011-02-02 06:04:44	3
1147318	6.469319	10.123639	1,449.737673	Pul	0.558	2011-02-02 06:04:44	3
104651	6.422290	11.233248	1,449.934211	Pul	0.219	2011-02-02 06:04:44	2
1147318	6.469319	10.123639	1,496.132688	Pul	-0.332	2011-02-02 06:13:14	3
140719	6.486998	10.933891	1,495.899880	Pul	-0.392	2011-02-02 06:13:14	1
104651	6.422290	11.233248	1,499.940125	Pul	0.603	2011-02-02 06:13:14	2
104651	6.422290	11.233248	1,499.976885	Pul	0.399	2011-02-02 06:13:14	2
1147318	6.469319	10.123639	1,499.967847	Pul	-0.098	2011-02-02 06:13:14	3
140719	6.486998	10.933891	1,499.966968	Pul	-0.316	2011-02-02 06:13:14	1
104651	6.422290	11.233248	1,509.017120	Pul	-1.341	2011-02-02 06:16:05	2
140719	6.486998	10.933891	1,511.079742	Pul	-0.791	2011-02-02 06:16:05	1
140719	6.486998	10.933891	1,510.224852	Pul	0.309	2011-02-02 06:16:05	1
1147318	6.469319	10.123639	1,568.057921	Pul	-0.015	2011-02-02 06:34:26	3
140719	6.486998	10.933891	1,568.057817	Pul	-0.399	2011-02-02 06:34:26	1
140719	6.486998	10.933891	1,618.532737	Pul	1.123	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,618.534571	Pul	-0.897	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,618.540288	Pul	1.462	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,621.158685	Pul	0.384	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,621.162491	Pul	-0.965	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,623.824933	Pul	1.002	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,623.826022	Pul	1.447	2011-02-02 06:37:17	1
104651	6.422290	11.233248	1,619.256477	Pul	-1.567	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,621.159387	Pul	1.522	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,621.162681	Pul	-0.761	2011-02-02 06:37:17	2
1147318	6.469319	10.123639	1,625.006491	Pul	-0.422	2011-02-02 06:37:17	3
140719	6.486998	10.933891	1,623.447292	Pul	0.610	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,623.449109	Pul	1.296	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,623.449922	Pul	1.605	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,623.451251	Pul	-0.316	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,623.452727	Pul	1.477	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,623.538820	Pul	0.143	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,623.544002	Pul	-0.173	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,623.616293	Pul	-1.409	2011-02-02 06:37:17	1
104651	6.422290	11.233248	1,618.405116	Pul	-1.447	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,618.442644	Pul	1.394	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,618.444865	Pul	1.093	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,618.444818	Pul	-0.535	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,618.445301	Pul	-0.829	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,618.447991	Pul	-0.550	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,618.449068	Pul	1.447	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,613.866579	Pul	-0.151	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,613.873520	Pul	1.145	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,613.893106	Pul	-1.130	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,624.701638	Pul	-1.206	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,624.743442	Pul	-0.527	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,625.205571	Pul	1.341	2011-02-02 06:37:17	2
1147318	6.469319	10.123639	1,622.215823	Pul	1.221	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,615.951902	Pul	1.115	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,618.442486	Pul	0.648	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,618.443613	Pul	0.995	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,618.529433	Pul	0.505	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,619.137644	Pul	-0.241	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,618.531022	Pul	-0.497	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,619.173820	Pul	0.241	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,618.532123	Pul	0.761	2011-02-02 06:37:17	3
104651	6.422290	11.233248	1,620.089113	Pul	-0.354	2011-02-02 06:37:17	2
1147318	6.469319	10.123639	1,618.532303	Pul	-0.377	2011-02-02 06:37:17	3
104651	6.422290	11.233248	1,623.448664	Pul	-0.090	2011-02-02 06:37:17	2
1147318	6.469319	10.123639	1,618.534186	Pul	0.527	2011-02-02 06:37:17	3
104651	6.422290	11.233248	1,623.824005	Pul	-1.567	2011-02-02 06:37:17	2
140719	6.486998	10.933891	1,625.003573	Pul	1.258	2011-02-02 06:37:17	1
1147318	6.469319	10.123639	1,619.256903	Pul	-0.286	2011-02-02 06:37:17	3
140719	6.486998	10.933891	1,625.056281	Pul	0.949	2011-02-02 06:37:17	1
104651	6.422290	11.233248	1,620.095407	Pul	-1.545	2011-02-02 06:37:17	2
140719	6.486998	10.933891	1,625.208708	Pul	0.399	2011-02-02 06:37:17	1
104651	6.422290	11.233248	1,623.450762	Pul	1.386	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,623.824659	Pul	-0.060	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,620.131280	Pul	1.447	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,623.450765	Pul	-0.234	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,620.131938	Pul	0.467	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,623.451160	Pul	-1.364	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,620.137895	Pul	0.603	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,623.452972	Pul	-0.158	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,620.138099	Pul	-0.565	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,623.454762	Pul	1.206	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,620.205550	Pul	0.633	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,623.459743	Pul	-0.437	2011-02-02 06:37:17	2
104651	6.422290	11.233248	1,620.205722	Pul	-0.814	2011-02-02 06:37:17	2
1147318	6.469319	10.123639	1,620.089456	Pul	1.206	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,620.096962	Pul	0.656	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,620.130588	Pul	-0.995	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,620.132076	Pul	0.686	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,620.137689	Pul	-0.166	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,620.138520	Pul	0.520	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,620.205436	Pul	-1.138	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,621.159121	Pul	0.482	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,621.161235	Pul	-1.206	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,621.162744	Pul	-0.241	2011-02-02 06:37:17	3
140719	6.486998	10.933891	1,620.095900	Pul	-1.319	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,620.130693	Pul	-1.319	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,620.203507	Pul	-1.319	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,620.209082	Pul	1.319	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,620.210583	Pul	1.138	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,620.210895	Pul	0.580	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,620.298088	Pul	-0.663	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,619.179570	Pul	-1.138	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,619.257155	Pul	0.369	2011-02-02 06:37:17	1
1147318	6.469319	10.123639	1,623.446939	Pul	-0.445	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,623.448039	Pul	0.814	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,623.448870	Pul	0.543	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,623.448816	Pul	-1.432	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,623.449511	Pul	-0.814	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,623.451575	Pul	0.746	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,623.452592	Pul	-1.085	2011-02-02 06:37:17	3
1147318	6.469319	10.123639	1,623.453170	Pul	-0.934	2011-02-02 06:37:17	3
140719	6.486998	10.933891	1,618.448185	Pul	0.181	2011-02-02 06:37:17	1
140719	6.486998	10.933891	1,618.529215	Pul	-0.060	2011-02-02 06:37:17	1
1147318	6.469319	10.123639	1,626.289331	Pul	1.545	2011-02-02 06:45:48	3
1147318	6.469319	10.123639	1,626.291377	Pul	-0.799	2011-02-02 06:45:48	3
1147318	6.469319	10.123639	1,626.293048	Pul	1.198	2011-02-02 06:45:48	3
1147318	6.469319	10.123639	1,626.293296	Pul	-0.965	2011-02-02 06:45:48	3
1147318	6.469319	10.123639	1,626.446255	Pul	-0.045	2011-02-02 06:45:48	3
1147318	6.469319	10.123639	1,641.232877	Pul	-1.439	2011-02-02 06:45:48	3
1147318	6.469319	10.123639	1,636.300802	Pul	-0.324	2011-02-02 06:45:48	3
1147318	6.469319	10.123639	1,625.924299	Pul	-0.460	2011-02-02 06:45:48	3
104651	6.422290	11.233248	1,632.896173	Pul	0.098	2011-02-02 06:45:48	2
104651	6.422290	11.233248	1,625.786631	Pul	0.241	2011-02-02 06:45:48	2
104651	6.422290	11.233248	1,625.930324	Pul	-1.002	2011-02-02 06:45:48	2
140719	6.486998	10.933891	1,625.924032	Pul	-1.402	2011-02-02 06:45:48	1
140719	6.486998	10.933891	1,626.279980	Pul	0.362	2011-02-02 06:45:48	1
